,0--2,0--3,0--4,0--5,1--3,1--4,1--5,2--4,2--5,3--5
3--0--2--1,0.0,7.0,1.0,0.0,9.0,1.0,2.0,1.0,6.0,0.0
3--0--2--2,53.0,73.0,5.0,5.0,6.0,3.0,2.0,2.0,5.0,3.0
3--0--2--3,21.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,3.0,1.0
3--0--3--0,0.0,3.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,1.0
3--0--3--1,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0
3--0--3--2,27.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0
3--0--3--3,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3--1--0--0,65292.0,4056.0,4224.0,4155.0,4306.0,4186.0,4155.0,4141.0,4218.0,4065.0
3--1--0--1,30.0,1.0,2.0,4.0,2.0,21.0,4.0,2.0,1.0,5.0
3--1--0--2,95.0,3.0,2.0,5.0,6.0,2.0,1.0,4.0,3.0,5.0
3--1--0--3,89.0,4.0,2.0,3.0,2.0,3.0,6.0,4.0,1.0,7.0
3--1--1--0,4955.0,198.0,210.0,213.0,204.0,225.0,237.0,211.0,233.0,227.0
3--1--1--1,628.0,29.0,33.0,22.0,28.0,30.0,22.0,24.0,22.0,25.0
3--1--1--2,2361.0,80.0,114.0,103.0,116.0,106.0,102.0,123.0,107.0,107.0
3--1--1--3,812.0,31.0,38.0,33.0,30.0,31.0,27.0,39.0,25.0,24.0
3--1--2--0,20026.0,889.0,839.0,924.0,901.0,929.0,901.0,912.0,938.0,880.0
3--1--2--1,2049.0,102.0,85.0,83.0,109.0,127.0,87.0,106.0,72.0,106.0
3--1--2--2,14537.0,644.0,637.0,636.0,661.0,628.0,641.0,614.0,641.0,587.0
3--1--2--3,3164.0,117.0,112.0,124.0,129.0,120.0,118.0,129.0,142.0,137.0
3--1--3--0,1686.0,63.0,62.0,62.0,89.0,86.0,84.0,80.0,89.0,77.0
3--1--3--1,688.0,27.0,32.0,34.0,22.0,32.0,37.0,42.0,36.0,27.0
3--1--3--2,3181.0,145.0,146.0,127.0,136.0,124.0,116.0,121.0,118.0,144.0
3--1--3--3,728.0,29.0,30.0,34.0,28.0,23.0,38.0,23.0,30.0,32.0
3--2--0--0,105546.0,16885.0,16762.0,16851.0,16717.0,16732.0,16814.0,16968.0,16953.0,16773.0
3--2--0--1,234.0,7.0,9.0,5.0,9.0,16.0,39.0,6.0,10.0,9.0
3--2--0--2,355.0,20.0,16.0,16.0,19.0,18.0,14.0,9.0,17.0,20.0
3--2--0--3,319.0,13.0,14.0,15.0,16.0,10.0,13.0,10.0,11.0,6.0
3--2--1--0,20438.0,990.0,976.0,919.0,941.0,1022.0,902.0,984.0,970.0,1006.0
3--2--1--1,2690.0,125.0,130.0,106.0,110.0,114.0,112.0,122.0,132.0,117.0
3--2--1--2,9877.0,452.0,430.0,447.0,463.0,418.0,440.0,450.0,473.0,446.0
3--2--1--3,3373.0,144.0,137.0,139.0,163.0,144.0,167.0,143.0,149.0,125.0
3--2--2--0,61805.0,3976.0,3943.0,3867.0,3948.0,3870.0,3901.0,3818.0,3823.0,3879.0
3--2--2--1,9181.0,417.0,399.0,396.0,404.0,368.0,419.0,426.0,397.0,404.0
3--2--2--2,49736.0,2772.0,2807.0,2707.0,2779.0,2796.0,2760.0,2763.0,2742.0,2705.0
3--2--2--3,13142.0,572.0,563.0,563.0,580.0,579.0,584.0,566.0,571.0,594.0
3--2--3--0,7334.0,295.0,315.0,294.0,270.0,332.0,333.0,313.0,319.0,318.0
3--2--3--1,3138.0,141.0,127.0,119.0,138.0,135.0,142.0,154.0,134.0,149.0
3--2--3--2,12806.0,576.0,622.0,535.0,585.0,569.0,594.0,583.0,575.0,566.0
3--2--3--3,3072.0,128.0,120.0,117.0,117.0,112.0,109.0,129.0,113.0,143.0
3--3--0--0,59382.0,3671.0,3516.0,3543.0,3585.0,3515.0,3681.0,3574.0,3617.0,3658.0
3--3--0--1,45.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0
3--3--0--2,66.0,2.0,4.0,3.0,5.0,0.0,3.0,2.0,1.0,1.0
3--3--0--3,2.0,3.0,13.0,1.0,49.0,2.0,4.0,1.0,5.0,4.0
3--3--1--0,4384.0,167.0,197.0,177.0,177.0,193.0,170.0,180.0,189.0,196.0
3--3--1--1,539.0,13.0,24.0,21.0,52.0,30.0,21.0,27.0,30.0,21.0
3--3--1--2,2077.0,104.0,94.0,81.0,86.0,91.0,86.0,93.0,87.0,96.0
3--3--1--3,645.0,27.0,27.0,29.0,95.0,25.0,41.0,56.0,25.0,26.0
3--3--2--0,17427.0,777.0,746.0,768.0,766.0,746.0,799.0,776.0,800.0,805.0
3--3--2--1,1798.0,80.0,69.0,68.0,92.0,76.0,77.0,94.0,77.0,68.0
3--3--2--2,12636.0,557.0,535.0,525.0,560.0,554.0,513.0,562.0,546.0,561.0
3--3--2--3,2756.0,117.0,110.0,102.0,110.0,129.0,107.0,99.0,107.0,81.0
3--3--3--0,1478.0,73.0,69.0,55.0,65.0,57.0,60.0,65.0,66.0,62.0
3--3--3--1,520.0,29.0,29.0,31.0,141.0,29.0,22.0,29.0,21.0,24.0
3--3--3--2,2709.0,107.0,99.0,115.0,128.0,109.0,122.0,123.0,144.0,131.0
3--3--3--3,600.0,20.0,20.0,27.0,22.0,17.0,29.0,21.0,16.0,28.0
