,0--2,0--3,0--4,0--5,1--3,1--4,1--5,2--4,2--5,3--5
1--3--0--3,2.0,5.0,5.0,9.0,27.0,48.0,5.0,6.0,3.0,2.0
1--3--1--0,221.0,197.0,226.0,238.0,5122.0,215.0,220.0,242.0,222.0,201.0
1--3--1--1,32.0,27.0,29.0,27.0,561.0,30.0,27.0,75.0,96.0,35.0
1--3--1--2,108.0,97.0,112.0,103.0,2377.0,122.0,96.0,99.0,157.0,112.0
1--3--1--3,33.0,34.0,35.0,45.0,760.0,31.0,38.0,27.0,27.0,50.0
1--3--2--0,933.0,941.0,965.0,919.0,19810.0,907.0,927.0,951.0,880.0,899.0
1--3--2--1,86.0,94.0,94.0,81.0,2249.0,83.0,89.0,100.0,76.0,99.0
1--3--2--2,743.0,788.0,788.0,721.0,16890.0,794.0,796.0,778.0,771.0,786.0
1--3--2--3,121.0,132.0,117.0,122.0,3221.0,152.0,138.0,142.0,134.0,115.0
1--3--3--0,57.0,67.0,88.0,83.0,1688.0,63.0,61.0,84.0,71.0,56.0
1--3--3--1,31.0,40.0,32.0,28.0,655.0,20.0,32.0,112.0,31.0,31.0
1--3--3--2,135.0,108.0,132.0,120.0,3051.0,129.0,132.0,211.0,126.0,145.0
1--3--3--3,24.0,33.0,23.0,21.0,722.0,21.0,28.0,35.0,25.0,19.0
2--0--0--0,1063.0,2942.0,406.0,157.0,201.0,194.0,158.0,156.0,194.0,161.0
2--0--0--1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2--0--0--2,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
2--0--0--3,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2--0--1--0,18.0,11.0,162.0,36.0,7.0,11.0,10.0,11.0,29.0,5.0
2--0--1--1,0.0,2.0,0.0,2.0,2.0,1.0,31.0,1.0,0.0,2.0
2--0--1--2,28.0,2.0,72.0,3.0,8.0,4.0,6.0,6.0,6.0,9.0
2--0--1--3,5.0,11.0,27.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0
2--0--2--0,48.0,930.0,35.0,30.0,28.0,31.0,38.0,44.0,40.0,41.0
2--0--2--1,3.0,70.0,1.0,2.0,6.0,8.0,5.0,4.0,16.0,7.0
2--0--2--2,800.0,34.0,33.0,37.0,29.0,33.0,25.0,29.0,42.0,44.0
2--0--2--3,123.0,5.0,3.0,7.0,3.0,1.0,6.0,4.0,8.0,12.0
2--0--3--0,2.0,3.0,1.0,2.0,2.0,62.0,8.0,14.0,3.0,6.0
2--0--3--1,1.0,0.0,2.0,2.0,2.0,26.0,1.0,4.0,0.0,0.0
2--0--3--2,2.0,12.0,2.0,4.0,10.0,5.0,7.0,120.0,4.0,5.0
2--0--3--3,5.0,1.0,0.0,4.0,1.0,1.0,2.0,28.0,2.0,2.0
2--1--0--0,18715.0,103156.0,22151.0,19454.0,18484.0,18894.0,18581.0,18706.0,18642.0,18689.0
2--1--0--1,9.0,199.0,80.0,13.0,11.0,15.0,10.0,16.0,6.0,8.0
2--1--0--2,20.0,17.0,428.0,19.0,23.0,25.0,15.0,16.0,18.0,15.0
2--1--0--3,23.0,8.0,307.0,10.0,14.0,41.0,23.0,11.0,12.0,9.0
2--1--1--0,1071.0,23310.0,1175.0,1094.0,1039.0,1087.0,1102.0,1045.0,1040.0,1103.0
2--1--1--1,122.0,3238.0,149.0,138.0,140.0,137.0,116.0,120.0,127.0,154.0
2--1--1--2,520.0,11695.0,498.0,501.0,514.0,506.0,537.0,502.0,514.0,511.0
2--1--1--3,237.0,3971.0,183.0,149.0,166.0,160.0,190.0,144.0,202.0,187.0
2--1--2--0,4503.0,67973.0,4437.0,4486.0,4511.0,4528.0,4428.0,4588.0,4562.0,4475.0
2--1--2--1,471.0,10614.0,429.0,463.0,465.0,429.0,470.0,445.0,420.0,468.0
2--1--2--2,3748.0,61220.0,3820.0,3750.0,3782.0,3878.0,3762.0,3732.0,3840.0,3713.0
2--1--2--3,671.0,15154.0,644.0,679.0,676.0,703.0,684.0,658.0,707.0,652.0
2--1--3--0,344.0,8410.0,374.0,355.0,384.0,349.0,414.0,411.0,369.0,366.0
2--1--3--1,165.0,3528.0,152.0,153.0,169.0,155.0,139.0,144.0,166.0,139.0
2--1--3--2,653.0,14876.0,655.0,659.0,657.0,661.0,657.0,701.0,632.0,676.0
2--1--3--3,175.0,3410.0,161.0,159.0,149.0,153.0,138.0,187.0,147.0,146.0
2--2--0--0,135380.0,59510.0,59585.0,59526.0,59180.0,59593.0,58979.0,59553.0,59709.0,59499.0
2--2--0--1,52.0,44.0,57.0,43.0,68.0,54.0,1185.0,50.0,33.0,43.0
2--2--0--2,1795.0,78.0,75.0,63.0,71.0,75.0,73.0,68.0,92.0,79.0
2--2--0--3,1455.0,65.0,64.0,72.0,72.0,60.0,57.0,66.0,63.0,77.0
2--2--1--0,4661.0,4658.0,4779.0,4635.0,4636.0,8167.0,65602.0,4624.0,4604.0,4693.0
2--2--1--1,549.0,586.0,590.0,586.0,623.0,13324.0,563.0,560.0,607.0,619.0
2--2--1--2,2245.0,2192.0,2244.0,2161.0,2214.0,41896.0,2197.0,2245.0,2171.0,2205.0
2--2--1--3,756.0,707.0,728.0,737.0,782.0,16374.0,742.0,726.0,710.0,778.0
2--2--2--0,99448.0,17999.0,18133.0,18050.0,18201.0,18048.0,18160.0,18057.0,18016.0,18010.0
2--2--2--1,1976.0,1983.0,2011.0,2003.0,1989.0,2015.0,1951.0,2085.0,38695.0,1990.0
2--2--2--2,98732.0,15412.0,15300.0,15412.0,15468.0,15559.0,15232.0,15272.0,15471.0,15455.0
2--2--2--3,50889.0,2909.0,2905.0,2778.0,3062.0,2918.0,2855.0,2844.0,2800.0,2840.0
2--2--3--0,1547.0,1560.0,1528.0,1535.0,1565.0,1517.0,1522.0,27512.0,5638.0,1515.0
2--2--3--1,849.0,610.0,686.0,664.0,642.0,675.0,667.0,14822.0,669.0,663.0
2--2--3--2,2780.0,2839.0,2814.0,2871.0,2872.0,2786.0,2873.0,50435.0,2857.0,2733.0
2--2--3--3,687.0,627.0,658.0,616.0,612.0,615.0,627.0,14204.0,627.0,665.0
2--3--0--0,16326.0,16267.0,16327.0,16327.0,16593.0,64620.0,50413.0,16199.0,16229.0,16260.0
2--3--0--1,11.0,7.0,11.0,15.0,8.0,222.0,11.0,9.0,19.0,13.0
2--3--0--2,16.0,11.0,12.0,11.0,324.0,13.0,20.0,20.0,29.0,14.0
2--3--0--3,10.0,13.0,13.0,14.0,284.0,17.0,10.0,9.0,37.0,12.0
2--3--1--0,959.0,944.0,935.0,914.0,20511.0,963.0,938.0,897.0,935.0,911.0
2--3--1--1,153.0,122.0,120.0,100.0,2692.0,132.0,117.0,113.0,126.0,117.0
2--3--1--2,434.0,429.0,395.0,458.0,10000.0,457.0,400.0,429.0,477.0,469.0
2--3--1--3,149.0,154.0,140.0,141.0,3447.0,171.0,141.0,156.0,146.0,159.0
2--3--2--0,3843.0,3921.0,3842.0,3938.0,64041.0,3921.0,3943.0,3838.0,3870.0,3881.0
2--3--2--1,390.0,408.0,366.0,400.0,9222.0,394.0,393.0,397.0,431.0,378.0
2--3--2--2,3232.0,3208.0,3292.0,3234.0,55976.0,3328.0,3332.0,3337.0,3280.0,3306.0
2--3--2--3,596.0,581.0,585.0,609.0,13052.0,579.0,564.0,575.0,573.0,584.0
2--3--3--0,346.0,315.0,315.0,309.0,7329.0,329.0,325.0,294.0,393.0,341.0
2--3--3--1,143.0,125.0,107.0,136.0,3080.0,132.0,140.0,136.0,134.0,143.0
2--3--3--2,553.0,546.0,622.0,559.0,12832.0,578.0,545.0,591.0,548.0,553.0
2--3--3--3,127.0,116.0,115.0,122.0,3073.0,130.0,109.0,123.0,106.0,145.0
3--0--0--0,813.0,71.0,36.0,54.0,31.0,34.0,33.0,30.0,40.0,32.0
3--0--0--1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
3--0--0--2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3--0--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3--0--1--0,9.0,25.0,0.0,1.0,3.0,1.0,1.0,2.0,11.0,1.0
3--0--1--1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3--0--1--2,13.0,1.0,1.0,3.0,2.0,0.0,6.0,1.0,0.0,1.0
3--0--1--3,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3--0--2--0,123.0,71.0,11.0,7.0,10.0,8.0,5.0,4.0,9.0,2.0
3--0--2--1,0.0,3.0,0.0,3.0,0.0,0.0,0.0,7.0,3.0,1.0
3--0--2--2,4.0,151.0,8.0,4.0,5.0,8.0,7.0,6.0,7.0,5.0
3--0--2--3,0.0,25.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0
3--0--3--0,0.0,6.0,3.0,2.0,0.0,0.0,9.0,0.0,1.0,0.0
3--0--3--1,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
3--0--3--2,13.0,6.0,2.0,0.0,2.0,7.0,2.0,3.0,1.0,0.0
3--0--3--3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
3--1--0--0,64093.0,3890.0,3987.0,4083.0,3927.0,3988.0,3967.0,4030.0,4035.0,3914.0
3--1--0--1,20.0,1.0,2.0,1.0,2.0,16.0,17.0,1.0,5.0,7.0
3--1--0--2,88.0,2.0,2.0,3.0,5.0,11.0,6.0,3.0,3.0,2.0
3--1--0--3,48.0,2.0,1.0,3.0,10.0,2.0,2.0,3.0,3.0,2.0
3--1--1--0,5125.0,226.0,224.0,220.0,230.0,222.0,242.0,218.0,236.0,196.0
3--1--1--1,660.0,36.0,31.0,26.0,29.0,29.0,39.0,40.0,22.0,27.0
3--1--1--2,2462.0,99.0,107.0,95.0,110.0,99.0,107.0,91.0,113.0,94.0
3--1--1--3,831.0,41.0,34.0,36.0,31.0,29.0,32.0,31.0,33.0,36.0
3--1--2--0,19904.0,887.0,875.0,960.0,876.0,904.0,958.0,860.0,932.0,862.0
3--1--2--1,2106.0,107.0,74.0,94.0,95.0,105.0,81.0,99.0,98.0,87.0
3--1--2--2,17045.0,800.0,752.0,782.0,753.0,784.0,740.0,761.0,733.0,732.0
3--1--2--3,3190.0,123.0,122.0,121.0,128.0,149.0,132.0,134.0,134.0,129.0
3--1--3--0,1663.0,78.0,67.0,54.0,71.0,75.0,83.0,52.0,59.0,58.0
3--1--3--1,674.0,33.0,29.0,33.0,37.0,31.0,27.0,87.0,29.0,23.0
3--1--3--2,3146.0,131.0,134.0,133.0,134.0,137.0,121.0,205.0,115.0,136.0
3--1--3--3,663.0,29.0,24.0,18.0,29.0,32.0,37.0,28.0,28.0,45.0
3--2--0--0,105670.0,16449.0,16221.0,16176.0,16369.0,16214.0,16452.0,16164.0,16432.0,16357.0
3--2--0--1,200.0,10.0,13.0,4.0,11.0,10.0,34.0,14.0,8.0,7.0
3--2--0--2,382.0,13.0,13.0,14.0,13.0,22.0,18.0,16.0,12.0,19.0
3--2--0--3,289.0,19.0,16.0,11.0,15.0,17.0,14.0,12.0,17.0,35.0
3--2--1--0,20604.0,929.0,910.0,918.0,934.0,1007.0,933.0,915.0,893.0,1003.0
3--2--1--1,2700.0,120.0,119.0,135.0,139.0,166.0,113.0,117.0,126.0,105.0
3--2--1--2,10200.0,458.0,437.0,417.0,433.0,423.0,412.0,442.0,418.0,448.0
3--2--1--3,3389.0,154.0,150.0,152.0,155.0,137.0,142.0,147.0,128.0,161.0
3--2--2--0,62370.0,3741.0,3983.0,3941.0,3839.0,3910.0,3890.0,3882.0,3921.0,3846.0
3--2--2--1,9086.0,401.0,420.0,404.0,387.0,381.0,439.0,385.0,411.0,388.0
3--2--2--2,55943.0,3181.0,3334.0,3219.0,3327.0,3166.0,3310.0,3280.0,3232.0,3264.0
3--2--2--3,13192.0,599.0,585.0,590.0,613.0,565.0,561.0,582.0,571.0,608.0
3--2--3--0,7250.0,298.0,297.0,300.0,318.0,328.0,312.0,316.0,418.0,292.0
3--2--3--1,3193.0,131.0,119.0,107.0,142.0,148.0,143.0,158.0,125.0,129.0
3--2--3--2,12962.0,552.0,592.0,549.0,586.0,556.0,546.0,584.0,588.0,550.0
3--2--3--3,3030.0,121.0,127.0,128.0,138.0,126.0,125.0,122.0,134.0,137.0
3--3--0--0,58435.0,3396.0,3472.0,3505.0,3478.0,3413.0,3463.0,3479.0,3462.0,3541.0
3--3--0--1,4.0,1.0,2.0,4.0,29.0,20.0,6.0,1.0,0.0,6.0
3--3--0--2,61.0,6.0,2.0,3.0,4.0,3.0,4.0,5.0,1.0,5.0
3--3--0--3,62.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0
3--3--1--0,4201.0,192.0,188.0,166.0,361.0,188.0,185.0,187.0,199.0,165.0
3--3--1--1,526.0,22.0,27.0,17.0,17.0,20.0,30.0,30.0,21.0,27.0
3--3--1--2,2076.0,92.0,97.0,115.0,134.0,91.0,88.0,79.0,128.0,92.0
3--3--1--3,728.0,30.0,29.0,31.0,34.0,26.0,23.0,25.0,32.0,33.0
3--3--2--0,17640.0,838.0,816.0,746.0,824.0,775.0,777.0,773.0,745.0,780.0
3--3--2--1,1902.0,92.0,84.0,73.0,76.0,84.0,68.0,70.0,96.0,58.0
3--3--2--2,14933.0,613.0,703.0,641.0,684.0,621.0,649.0,712.0,654.0,641.0
3--3--2--3,2834.0,103.0,105.0,88.0,123.0,124.0,128.0,104.0,105.0,130.0
3--3--3--0,1545.0,62.0,66.0,67.0,70.0,63.0,65.0,62.0,75.0,69.0
3--3--3--1,465.0,33.0,28.0,27.0,204.0,32.0,21.0,25.0,24.0,32.0
3--3--3--2,2716.0,126.0,107.0,112.0,97.0,119.0,118.0,117.0,128.0,131.0
3--3--3--3,604.0,23.0,30.0,25.0,38.0,21.0,26.0,27.0,37.0,14.0
