,0--2,0--3,0--4,0--5,1--3,1--4,1--5,2--4,2--5,3--5
1--2--2--2,10232.0,93952.0,10372.0,10353.0,10449.0,10360.0,10239.0,10320.0,10338.0,10248.0
1--2--2--3,856.0,19725.0,930.0,888.0,875.0,858.0,928.0,929.0,873.0,880.0
1--2--3--0,687.0,679.0,708.0,712.0,689.0,687.0,703.0,1587.0,14547.0,704.0
1--2--3--1,155.0,166.0,150.0,150.0,171.0,163.0,146.0,3918.0,157.0,164.0
1--2--3--2,835.0,846.0,879.0,863.0,843.0,816.0,850.0,18554.0,845.0,885.0
1--2--3--3,187.0,190.0,192.0,188.0,196.0,200.0,181.0,4493.0,162.0,178.0
1--3--0--0,1850.0,1892.0,1813.0,1865.0,2013.0,1847.0,36833.0,1879.0,1930.0,1828.0
1--3--0--1,2.0,5.0,4.0,3.0,61.0,9.0,2.0,3.0,1.0,3.0
1--3--0--2,2.0,7.0,3.0,5.0,151.0,8.0,9.0,8.0,6.0,11.0
1--3--0--3,1.0,3.0,2.0,5.0,62.0,8.0,6.0,2.0,2.0,3.0
1--3--1--0,215.0,188.0,228.0,223.0,5521.0,212.0,233.0,223.0,234.0,220.0
1--3--1--1,42.0,38.0,31.0,33.0,733.0,38.0,28.0,20.0,52.0,51.0
1--3--1--2,164.0,178.0,165.0,155.0,3930.0,167.0,178.0,155.0,166.0,158.0
1--3--1--3,44.0,56.0,41.0,43.0,997.0,42.0,48.0,35.0,48.0,55.0
1--3--2--0,1525.0,1409.0,1411.0,1400.0,29841.0,1426.0,1442.0,1388.0,1508.0,1479.0
1--3--2--1,96.0,107.0,111.0,110.0,122.0,124.0,102.0,108.0,2677.0,115.0
1--3--2--2,2107.0,2204.0,2145.0,2120.0,41210.0,2048.0,2173.0,2145.0,2121.0,2200.0
1--3--2--3,187.0,177.0,209.0,180.0,4313.0,185.0,188.0,162.0,210.0,168.0
1--3--3--0,117.0,142.0,116.0,142.0,128.0,146.0,151.0,156.0,3246.0,137.0
1--3--3--1,28.0,30.0,41.0,22.0,40.0,31.0,19.0,744.0,34.0,32.0
1--3--3--2,150.0,165.0,184.0,184.0,173.0,169.0,202.0,4114.0,172.0,175.0
1--3--3--3,35.0,45.0,35.0,42.0,51.0,47.0,37.0,912.0,36.0,37.0
2--0--0--0,412.0,1258.0,99.0,397.0,75.0,73.0,66.0,87.0,94.0,95.0
2--0--0--1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2--0--0--2,0.0,0.0,9.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
2--0--0--3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2--0--1--0,12.0,15.0,8.0,211.0,13.0,10.0,14.0,5.0,5.0,12.0
2--0--1--1,15.0,1.0,7.0,0.0,0.0,13.0,15.0,1.0,1.0,1.0
2--0--1--2,10.0,11.0,132.0,1.0,1.0,16.0,2.0,18.0,6.0,3.0
2--0--1--3,29.0,15.0,0.0,2.0,1.0,1.0,1.0,6.0,1.0,0.0
2--0--2--0,340.0,1206.0,60.0,74.0,66.0,52.0,53.0,65.0,77.0,57.0
2--0--2--1,23.0,5.0,1.0,2.0,5.0,5.0,25.0,8.0,74.0,6.0
2--0--2--2,2130.0,95.0,67.0,113.0,77.0,110.0,96.0,86.0,92.0,82.0
2--0--2--3,8.0,8.0,8.0,8.0,5.0,8.0,9.0,28.0,7.0,159.0
2--0--3--0,2.0,2.0,9.0,6.0,7.0,7.0,5.0,4.0,120.0,7.0
2--0--3--1,1.0,1.0,5.0,1.0,0.0,22.0,1.0,8.0,2.0,2.0
2--0--3--2,10.0,4.0,10.0,11.0,3.0,179.0,7.0,18.0,5.0,6.0
2--0--3--3,0.0,1.0,3.0,2.0,1.0,0.0,1.0,35.0,2.0,2.0
2--1--0--0,8888.0,14751.0,88937.0,10237.0,9011.0,9076.0,9074.0,8977.0,8983.0,8931.0
2--1--0--1,19.0,33.0,268.0,8.0,8.0,13.0,16.0,10.0,17.0,10.0
2--1--0--2,29.0,656.0,124.0,36.0,31.0,30.0,29.0,40.0,38.0,40.0
2--1--0--3,25.0,20.0,327.0,12.0,16.0,12.0,14.0,10.0,9.0,4.0
2--1--1--0,1123.0,24377.0,1151.0,1107.0,1150.0,1166.0,1147.0,1149.0,1122.0,1150.0
2--1--1--1,170.0,4016.0,180.0,169.0,174.0,157.0,183.0,156.0,160.0,160.0
2--1--1--2,813.0,17737.0,781.0,799.0,830.0,830.0,779.0,772.0,853.0,830.0
2--1--1--3,221.0,5200.0,229.0,235.0,205.0,225.0,212.0,227.0,241.0,202.0
2--1--2--0,7105.0,83252.0,7050.0,7228.0,7136.0,7119.0,7055.0,7127.0,6988.0,7121.0
2--1--2--1,576.0,12653.0,559.0,521.0,601.0,549.0,521.0,526.0,563.0,569.0
2--1--2--2,10351.0,94065.0,10297.0,10191.0,10148.0,10391.0,10132.0,10396.0,10196.0,10257.0
2--1--2--3,905.0,19725.0,852.0,826.0,922.0,913.0,927.0,852.0,880.0,946.0
2--1--3--0,717.0,15765.0,697.0,703.0,660.0,707.0,648.0,695.0,672.0,654.0
2--1--3--1,151.0,3841.0,152.0,147.0,166.0,172.0,170.0,200.0,148.0,154.0
2--1--3--2,877.0,18814.0,810.0,865.0,863.0,820.0,786.0,827.0,876.0,837.0
2--1--3--3,173.0,4444.0,182.0,188.0,201.0,187.0,188.0,191.0,191.0,182.0
2--2--0--0,33699.0,33667.0,33752.0,33768.0,46320.0,87314.0,33806.0,33676.0,33826.0,33548.0
2--2--0--1,54.0,47.0,45.0,46.0,50.0,65.0,1166.0,46.0,63.0,37.0
2--2--0--2,136.0,150.0,135.0,124.0,3310.0,128.0,144.0,130.0,135.0,149.0
2--2--0--3,72.0,71.0,54.0,58.0,53.0,63.0,58.0,80.0,185.0,1514.0
2--2--1--0,4891.0,4925.0,4819.0,4782.0,4774.0,5168.0,70669.0,4903.0,4813.0,4738.0
2--2--1--1,695.0,743.0,734.0,717.0,722.0,16229.0,738.0,762.0,731.0,704.0
2--2--1--2,3459.0,3431.0,3508.0,3430.0,3432.0,57578.0,3444.0,3400.0,3439.0,3450.0
2--2--1--3,939.0,968.0,989.0,922.0,981.0,20756.0,993.0,950.0,906.0,965.0
2--2--2--0,27501.0,27473.0,27502.0,27095.0,27342.0,27539.0,27250.0,99444.0,27789.0,27520.0
2--2--2--1,2444.0,2356.0,2405.0,2373.0,2416.0,2509.0,2427.0,2499.0,44700.0,2486.0
2--2--2--2,37980.0,37865.0,37816.0,38104.0,37684.0,37719.0,37954.0,135529.0,37895.0,37680.0
2--2--2--3,3853.0,3699.0,3884.0,3781.0,3751.0,3837.0,3768.0,3897.0,3892.0,61805.0
2--2--3--0,3030.0,3085.0,2917.0,2968.0,2984.0,2965.0,3038.0,51824.0,3236.0,2967.0
2--2--3--1,701.0,692.0,666.0,667.0,712.0,674.0,748.0,15518.0,687.0,676.0
2--2--3--2,3607.0,3648.0,3649.0,3575.0,3590.0,3542.0,3634.0,59792.0,3582.0,3592.0
2--2--3--3,810.0,829.0,827.0,814.0,846.0,865.0,816.0,18369.0,803.0,826.0
2--3--0--0,7728.0,7851.0,7788.0,7837.0,10425.0,71152.0,21438.0,7911.0,7859.0,8011.0
2--3--0--1,6.0,16.0,12.0,16.0,9.0,248.0,6.0,13.0,14.0,6.0
2--3--0--2,32.0,22.0,25.0,26.0,46.0,628.0,16.0,28.0,31.0,35.0
2--3--0--3,14.0,13.0,15.0,10.0,18.0,328.0,11.0,17.0,14.0,10.0
2--3--1--0,1003.0,972.0,1004.0,980.0,21213.0,939.0,951.0,978.0,1023.0,977.0
2--3--1--1,145.0,145.0,139.0,141.0,3536.0,150.0,134.0,127.0,159.0,155.0
2--3--1--2,714.0,682.0,669.0,678.0,15397.0,727.0,683.0,678.0,663.0,701.0
2--3--1--3,175.0,191.0,183.0,191.0,4440.0,199.0,201.0,201.0,204.0,208.0
2--3--2--0,6162.0,6060.0,6114.0,6098.0,82916.0,6179.0,6125.0,6108.0,6247.0,6193.0
2--3--2--1,468.0,514.0,493.0,499.0,522.0,491.0,524.0,476.0,11131.0,462.0
2--3--2--2,8892.0,8980.0,8964.0,9002.0,90467.0,9105.0,9002.0,9031.0,8861.0,8988.0
2--3--2--3,739.0,760.0,827.0,825.0,17253.0,801.0,814.0,754.0,759.0,746.0
2--3--3--0,596.0,575.0,576.0,566.0,657.0,620.0,668.0,12908.0,1208.0,612.0
2--3--3--1,150.0,130.0,135.0,136.0,150.0,145.0,156.0,3288.0,142.0,142.0
2--3--3--2,685.0,722.0,752.0,705.0,708.0,760.0,788.0,16349.0,733.0,742.0
2--3--3--3,151.0,188.0,156.0,175.0,186.0,181.0,168.0,3985.0,177.0,172.0
3--0--0--0,16.0,41.0,74.0,306.0,13.0,14.0,17.0,16.0,12.0,20.0
3--0--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3--0--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3--0--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3--0--1--0,6.0,40.0,0.0,4.0,1.0,1.0,8.0,1.0,1.0,0.0
3--0--1--1,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
3--0--1--2,16.0,11.0,1.0,0.0,2.0,1.0,5.0,3.0,1.0,1.0
3--0--1--3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0
3--0--2--0,31.0,260.0,13.0,17.0,11.0,10.0,20.0,7.0,12.0,11.0
3--0--2--1,0.0,29.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3--0--2--2,67.0,386.0,12.0,13.0,19.0,18.0,15.0,14.0,15.0,27.0
3--0--2--3,41.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,3.0,1.0
3--0--3--0,10.0,0.0,2.0,1.0,2.0,2.0,9.0,0.0,9.0,2.0
3--0--3--1,0.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0
3--0--3--2,4.0,29.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0
3--0--3--3,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3--1--0--0,36909.0,1854.0,1876.0,1839.0,1892.0,1872.0,1944.0,1908.0,1857.0,1877.0
3--1--0--1,36.0,4.0,3.0,2.0,0.0,1.0,16.0,2.0,1.0,2.0
3--1--0--2,144.0,4.0,8.0,4.0,11.0,7.0,21.0,4.0,12.0,7.0
3--1--0--3,0.0,8.0,7.0,1.0,3.0,4.0,6.0,3.0,57.0,23.0
3--1--1--0,5472.0,228.0,224.0,225.0,245.0,241.0,200.0,224.0,200.0,234.0
3--1--1--1,684.0,40.0,29.0,40.0,27.0,35.0,149.0,34.0,28.0,33.0
3--1--1--2,3808.0,156.0,182.0,159.0,161.0,165.0,177.0,147.0,163.0,157.0
3--1--1--3,1004.0,51.0,43.0,44.0,40.0,41.0,48.0,55.0,47.0,59.0
3--1--2--0,30080.0,1385.0,1414.0,1437.0,1476.0,1489.0,1440.0,1522.0,1438.0,1521.0
3--1--2--1,2758.0,95.0,107.0,96.0,117.0,103.0,110.0,99.0,121.0,111.0
3--1--2--2,41718.0,2182.0,2151.0,2178.0,2179.0,2103.0,2126.0,2115.0,2132.0,2207.0
3--1--2--3,4296.0,186.0,202.0,197.0,160.0,180.0,198.0,166.0,173.0,181.0
3--1--3--0,3262.0,115.0,126.0,136.0,134.0,128.0,133.0,108.0,136.0,153.0
3--1--3--1,803.0,27.0,31.0,23.0,31.0,31.0,37.0,32.0,31.0,26.0
3--1--3--2,3953.0,161.0,190.0,174.0,196.0,160.0,165.0,172.0,153.0,159.0
3--1--3--3,899.0,37.0,35.0,36.0,43.0,39.0,32.0,36.0,51.0,42.0
3--2--0--0,91099.0,7799.0,7794.0,7902.0,7879.0,7790.0,7805.0,7705.0,7843.0,7857.0
3--2--0--1,148.0,11.0,8.0,9.0,13.0,12.0,111.0,12.0,11.0,9.0
3--2--0--2,633.0,26.0,24.0,31.0,22.0,27.0,22.0,24.0,44.0,34.0
3--2--0--3,292.0,10.0,15.0,14.0,21.0,16.0,10.0,20.0,44.0,17.0
3--2--1--0,21372.0,997.0,989.0,1068.0,939.0,991.0,1003.0,957.0,970.0,926.0
3--2--1--1,3484.0,152.0,155.0,163.0,161.0,141.0,154.0,152.0,143.0,155.0
3--2--1--2,15413.0,671.0,671.0,744.0,706.0,816.0,714.0,664.0,750.0,704.0
3--2--1--3,4521.0,195.0,205.0,173.0,211.0,229.0,210.0,197.0,175.0,176.0
3--2--2--0,78883.0,6086.0,6252.0,6270.0,6224.0,6071.0,6161.0,6109.0,6128.0,6199.0
3--2--2--1,11067.0,479.0,503.0,481.0,439.0,497.0,478.0,463.0,534.0,511.0
3--2--2--2,91054.0,9146.0,9013.0,8813.0,9134.0,9082.0,8847.0,9138.0,8847.0,8868.0
3--2--2--3,17337.0,749.0,773.0,773.0,781.0,788.0,792.0,777.0,704.0,797.0
3--2--3--0,574.0,607.0,588.0,587.0,613.0,608.0,616.0,12930.0,1214.0,602.0
3--2--3--1,113.0,133.0,111.0,130.0,128.0,131.0,142.0,3280.0,139.0,122.0
3--2--3--2,814.0,712.0,760.0,766.0,711.0,773.0,744.0,16157.0,699.0,754.0
3--2--3--3,169.0,174.0,171.0,181.0,153.0,142.0,154.0,3827.0,169.0,179.0
3--3--0--0,1623.0,1688.0,1605.0,1585.0,2397.0,29536.0,3850.0,1655.0,1610.0,1631.0
3--3--0--1,1.0,4.0,3.0,4.0,7.0,40.0,2.0,5.0,3.0,7.0
3--3--0--2,7.0,6.0,6.0,10.0,21.0,111.0,5.0,5.0,12.0,2.0
3--3--0--3,8.0,3.0,2.0,4.0,37.0,14.0,3.0,3.0,3.0,1.0
3--3--1--0,249.0,201.0,211.0,206.0,4633.0,188.0,197.0,189.0,188.0,193.0
3--3--1--1,35.0,34.0,30.0,32.0,752.0,25.0,22.0,32.0,30.0,20.0
3--3--1--2,140.0,132.0,124.0,142.0,3238.0,133.0,134.0,123.0,147.0,130.0
3--3--1--3,30.0,33.0,34.0,42.0,933.0,32.0,31.0,41.0,41.0,21.0
3--3--2--0,1238.0,1283.0,1228.0,1324.0,26484.0,1194.0,1211.0,1206.0,1238.0,1302.0
3--3--2--1,129.0,85.0,85.0,79.0,91.0,91.0,100.0,102.0,2368.0,95.0
3--3--2--2,1828.0,1847.0,1861.0,1838.0,36796.0,1813.0,1849.0,1861.0,1832.0,1843.0
3--3--2--3,165.0,152.0,148.0,163.0,3694.0,166.0,149.0,154.0,153.0,152.0
3--3--3--0,124.0,109.0,125.0,127.0,143.0,130.0,132.0,455.0,2429.0,133.0
3--3--3--1,41.0,35.0,30.0,23.0,51.0,26.0,31.0,707.0,29.0,18.0
3--3--3--2,142.0,156.0,149.0,144.0,153.0,153.0,120.0,3446.0,159.0,147.0
3--3--3--3,40.0,34.0,21.0,39.0,30.0,36.0,30.0,734.0,40.0,23.0
