,0--2,0--3,0--4,0--5,1--3,1--4,1--5,2--4,2--5,3--5
1--3--2--0,876.0,931.0,862.0,908.0,20091.0,880.0,872.0,931.0,907.0,942.0
1--3--2--1,114.0,76.0,102.0,91.0,2168.0,77.0,89.0,87.0,85.0,86.0
1--3--2--2,770.0,771.0,772.0,764.0,16882.0,777.0,766.0,802.0,737.0,771.0
1--3--2--3,124.0,151.0,125.0,129.0,3340.0,152.0,126.0,157.0,138.0,143.0
1--3--3--0,87.0,75.0,73.0,70.0,1736.0,54.0,61.0,67.0,141.0,82.0
1--3--3--1,39.0,35.0,37.0,39.0,435.0,39.0,39.0,263.0,21.0,58.0
1--3--3--2,147.0,157.0,160.0,134.0,3080.0,138.0,161.0,135.0,173.0,130.0
1--3--3--3,18.0,43.0,37.0,28.0,632.0,29.0,35.0,68.0,28.0,43.0
2--0--0--0,1926.0,402.0,201.0,2074.0,178.0,166.0,153.0,178.0,190.0,131.0
2--0--0--1,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
2--0--0--2,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2--0--0--3,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0
2--0--1--0,6.0,80.0,18.0,140.0,6.0,12.0,3.0,20.0,12.0,6.0
2--0--1--1,0.0,20.0,8.0,1.0,3.0,2.0,0.0,1.0,2.0,6.0
2--0--1--2,5.0,20.0,3.0,2.0,3.0,4.0,15.0,7.0,75.0,8.0
2--0--1--3,0.0,0.0,18.0,5.0,5.0,2.0,1.0,1.0,0.0,24.0
2--0--2--0,38.0,696.0,43.0,38.0,38.0,65.0,40.0,31.0,275.0,39.0
2--0--2--1,24.0,0.0,4.0,5.0,6.0,6.0,10.0,5.0,60.0,2.0
2--0--2--2,688.0,43.0,33.0,27.0,46.0,110.0,37.0,39.0,37.0,29.0
2--0--2--3,91.0,20.0,8.0,9.0,5.0,9.0,7.0,27.0,4.0,19.0
2--0--3--0,5.0,46.0,1.0,3.0,6.0,12.0,2.0,18.0,2.0,3.0
2--0--3--1,11.0,4.0,5.0,6.0,2.0,1.0,8.0,0.0,4.0,0.0
2--0--3--2,94.0,38.0,4.0,8.0,4.0,4.0,8.0,1.0,2.0,9.0
2--0--3--3,17.0,0.0,3.0,1.0,0.0,9.0,1.0,4.0,3.0,3.0
2--1--0--0,18627.0,18920.0,18931.0,107168.0,18789.0,18642.0,18440.0,18541.0,18599.0,18715.0
2--1--0--1,14.0,53.0,271.0,12.0,18.0,10.0,16.0,17.0,11.0,10.0
2--1--0--2,31.0,380.0,17.0,16.0,22.0,16.0,42.0,17.0,16.0,14.0
2--1--0--3,22.0,315.0,37.0,15.0,26.0,17.0,12.0,15.0,14.0,16.0
2--1--1--0,1091.0,23403.0,1060.0,1047.0,1081.0,1146.0,1100.0,1093.0,1152.0,1135.0
2--1--1--1,151.0,3215.0,124.0,124.0,121.0,133.0,160.0,141.0,128.0,136.0
2--1--1--2,498.0,11516.0,542.0,515.0,505.0,509.0,493.0,493.0,564.0,477.0
2--1--1--3,164.0,4031.0,175.0,180.0,132.0,184.0,192.0,166.0,174.0,195.0
2--1--2--0,4578.0,67082.0,4592.0,4390.0,4455.0,5433.0,4398.0,4419.0,4501.0,4444.0
2--1--2--1,453.0,10592.0,495.0,468.0,437.0,473.0,496.0,483.0,492.0,489.0
2--1--2--2,3784.0,61213.0,3855.0,3687.0,3739.0,3767.0,3832.0,3814.0,3895.0,3875.0
2--1--2--3,643.0,15268.0,696.0,664.0,648.0,736.0,653.0,665.0,697.0,641.0
2--1--3--0,356.0,8327.0,371.0,366.0,333.0,368.0,361.0,339.0,377.0,340.0
2--1--3--1,169.0,3661.0,147.0,178.0,142.0,146.0,145.0,153.0,177.0,165.0
2--1--3--2,607.0,14810.0,643.0,647.0,626.0,643.0,667.0,648.0,660.0,631.0
2--1--3--3,150.0,3596.0,159.0,125.0,145.0,159.0,164.0,162.0,159.0,162.0
2--2--0--0,135291.0,59333.0,59612.0,59213.0,59929.0,59405.0,59599.0,59258.0,59561.0,59447.0
2--2--0--1,120.0,55.0,54.0,55.0,304.0,84.0,792.0,46.0,52.0,45.0
2--2--0--2,1376.0,60.0,65.0,74.0,143.0,382.0,85.0,69.0,91.0,89.0
2--2--0--3,1403.0,53.0,78.0,65.0,77.0,54.0,54.0,67.0,202.0,126.0
2--2--1--0,4645.0,4703.0,4531.0,4709.0,4785.0,4642.0,68966.0,4589.0,4596.0,4751.0
2--2--1--1,681.0,585.0,589.0,600.0,598.0,13222.0,582.0,545.0,641.0,565.0
2--2--1--2,2221.0,2163.0,2195.0,2219.0,2299.0,41769.0,2267.0,2125.0,2168.0,2241.0
2--2--1--3,724.0,747.0,732.0,756.0,737.0,16322.0,728.0,709.0,693.0,724.0
2--2--2--0,99423.0,18104.0,18147.0,18120.0,18180.0,18359.0,17960.0,18159.0,18262.0,17901.0
2--2--2--1,1895.0,1992.0,1961.0,2012.0,1996.0,1990.0,1955.0,1941.0,38802.0,2007.0
2--2--2--2,98754.0,15507.0,15448.0,15380.0,15101.0,15422.0,15424.0,15354.0,15351.0,15336.0
2--2--2--3,51448.0,2895.0,2879.0,2904.0,2999.0,2927.0,2830.0,2875.0,2885.0,2892.0
2--2--3--0,1556.0,1545.0,1521.0,1598.0,1567.0,1508.0,1596.0,1939.0,31494.0,1542.0
2--2--3--1,694.0,640.0,683.0,703.0,657.0,668.0,652.0,15225.0,686.0,697.0
2--2--3--2,2804.0,2842.0,2848.0,2848.0,2793.0,2769.0,2913.0,50414.0,2874.0,2837.0
2--2--3--3,672.0,620.0,649.0,676.0,702.0,603.0,675.0,10822.0,643.0,4258.0
2--3--0--0,16209.0,16380.0,16511.0,16443.0,16530.0,16245.0,98828.0,16336.0,16240.0,16250.0
2--3--0--1,15.0,9.0,5.0,8.0,176.0,53.0,11.0,21.0,8.0,18.0
2--3--0--2,19.0,10.0,11.0,14.0,361.0,12.0,18.0,16.0,16.0,13.0
2--3--0--3,12.0,12.0,10.0,10.0,300.0,21.0,15.0,16.0,23.0,11.0
2--3--1--0,969.0,953.0,957.0,973.0,20718.0,938.0,904.0,920.0,969.0,936.0
2--3--1--1,104.0,106.0,119.0,116.0,2758.0,110.0,118.0,108.0,110.0,107.0
2--3--1--2,473.0,462.0,417.0,442.0,10260.0,404.0,478.0,445.0,439.0,453.0
2--3--1--3,135.0,142.0,146.0,149.0,3451.0,141.0,164.0,145.0,148.0,162.0
2--3--2--0,3791.0,3905.0,3922.0,3820.0,64296.0,3933.0,3869.0,3942.0,3840.0,3921.0
2--3--2--1,403.0,372.0,395.0,389.0,7982.0,407.0,419.0,393.0,1772.0,400.0
2--3--2--2,3139.0,3308.0,3404.0,3257.0,55916.0,3249.0,3266.0,3324.0,3211.0,3319.0
2--3--2--3,526.0,588.0,610.0,566.0,13279.0,574.0,571.0,586.0,620.0,584.0
2--3--3--0,303.0,297.0,316.0,300.0,7304.0,289.0,315.0,298.0,306.0,342.0
2--3--3--1,119.0,141.0,126.0,141.0,3175.0,155.0,139.0,130.0,128.0,158.0
2--3--3--2,547.0,544.0,624.0,559.0,13207.0,578.0,564.0,590.0,540.0,561.0
2--3--3--3,141.0,121.0,124.0,139.0,2926.0,130.0,120.0,182.0,133.0,109.0
3--0--0--0,578.0,199.0,36.0,103.0,32.0,33.0,46.0,34.0,42.0,48.0
3--0--0--1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3--0--0--2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3--0--0--3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3--0--1--0,3.0,52.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0
3--0--1--1,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0
3--0--1--2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0
3--0--1--3,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
3--0--2--0,147.0,16.0,5.0,15.0,4.0,13.0,2.0,32.0,8.0,6.0
3--0--2--1,0.0,0.0,0.0,3.0,0.0,2.0,0.0,19.0,0.0,0.0
3--0--2--2,130.0,22.0,5.0,12.0,8.0,9.0,9.0,4.0,20.0,11.0
3--0--2--3,0.0,0.0,8.0,0.0,2.0,1.0,2.0,0.0,3.0,17.0
3--0--3--0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3--0--3--1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3--0--3--2,0.0,16.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0,1.0
3--0--3--3,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3--1--0--0,63825.0,3974.0,4026.0,4171.0,3977.0,4024.0,4063.0,3993.0,3954.0,4113.0
3--1--0--1,40.0,9.0,1.0,3.0,2.0,6.0,7.0,5.0,1.0,2.0
3--1--0--2,0.0,5.0,1.0,3.0,7.0,3.0,52.0,7.0,5.0,6.0
3--1--0--3,41.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,14.0,24.0
3--1--1--0,5172.0,219.0,200.0,206.0,213.0,214.0,221.0,234.0,237.0,184.0
3--1--1--1,649.0,40.0,30.0,21.0,42.0,27.0,41.0,29.0,28.0,31.0
3--1--1--2,2454.0,101.0,105.0,116.0,93.0,98.0,103.0,111.0,98.0,94.0
3--1--1--3,732.0,26.0,35.0,37.0,27.0,43.0,40.0,41.0,35.0,117.0
3--1--2--0,19888.0,851.0,926.0,910.0,864.0,932.0,894.0,929.0,934.0,888.0
3--1--2--1,2099.0,99.0,91.0,90.0,115.0,75.0,97.0,81.0,130.0,73.0
3--1--2--2,16889.0,771.0,756.0,741.0,747.0,788.0,747.0,783.0,771.0,793.0
3--1--2--3,3116.0,154.0,120.0,125.0,142.0,169.0,148.0,132.0,126.0,149.0
3--1--3--0,1660.0,67.0,68.0,67.0,76.0,87.0,71.0,119.0,103.0,68.0
3--1--3--1,751.0,33.0,38.0,42.0,29.0,31.0,23.0,42.0,35.0,39.0
3--1--3--2,3017.0,114.0,141.0,155.0,135.0,131.0,131.0,269.0,116.0,129.0
3--1--3--3,650.0,26.0,30.0,20.0,34.0,38.0,26.0,32.0,27.0,40.0
3--2--0--0,105537.0,16546.0,16295.0,16268.0,16384.0,16484.0,16349.0,16128.0,16390.0,16418.0
3--2--0--1,220.0,8.0,12.0,12.0,11.0,5.0,13.0,11.0,16.0,6.0
3--2--0--2,323.0,25.0,11.0,15.0,18.0,12.0,12.0,10.0,25.0,37.0
3--2--0--3,182.0,12.0,11.0,14.0,15.0,4.0,13.0,14.0,10.0,80.0
3--2--1--0,20677.0,978.0,929.0,945.0,917.0,954.0,970.0,1001.0,939.0,929.0
3--2--1--1,2736.0,122.0,98.0,111.0,183.0,122.0,102.0,114.0,118.0,126.0
3--2--1--2,10165.0,434.0,452.0,427.0,413.0,425.0,427.0,441.0,423.0,474.0
3--2--1--3,3435.0,141.0,151.0,131.0,150.0,214.0,155.0,160.0,143.0,140.0
3--2--2--0,62353.0,3882.0,3836.0,3903.0,3918.0,3899.0,3896.0,4003.0,3887.0,3828.0
3--2--2--1,9247.0,438.0,392.0,411.0,394.0,402.0,415.0,424.0,399.0,400.0
3--2--2--2,55999.0,3356.0,3218.0,3214.0,3378.0,3272.0,3212.0,3423.0,3223.0,3276.0
3--2--2--3,13154.0,600.0,583.0,573.0,580.0,607.0,583.0,566.0,604.0,599.0
3--2--3--0,7274.0,312.0,338.0,316.0,344.0,326.0,295.0,395.0,318.0,292.0
3--2--3--1,3122.0,130.0,137.0,133.0,131.0,141.0,136.0,206.0,142.0,148.0
3--2--3--2,12907.0,622.0,540.0,584.0,622.0,582.0,564.0,555.0,564.0,624.0
3--2--3--3,2989.0,143.0,118.0,100.0,144.0,115.0,128.0,130.0,122.0,125.0
3--3--0--0,58092.0,3479.0,3548.0,3486.0,3459.0,3532.0,3470.0,3451.0,3404.0,3463.0
3--3--0--1,3.0,1.0,7.0,5.0,0.0,41.0,3.0,1.0,2.0,1.0
3--3--0--2,2.0,5.0,1.0,5.0,25.0,3.0,16.0,4.0,3.0,48.0
3--3--0--3,0.0,4.0,3.0,1.0,20.0,37.0,2.0,5.0,1.0,0.0
3--3--1--0,4477.0,189.0,169.0,190.0,189.0,217.0,195.0,200.0,188.0,188.0
3--3--1--1,558.0,23.0,23.0,32.0,24.0,16.0,22.0,19.0,24.0,25.0
3--3--1--2,2115.0,100.0,84.0,91.0,83.0,105.0,94.0,83.0,100.0,95.0
3--3--1--3,717.0,19.0,28.0,31.0,24.0,33.0,35.0,31.0,27.0,36.0
3--3--2--0,17330.0,800.0,790.0,768.0,830.0,757.0,745.0,757.0,861.0,795.0
3--3--2--1,1866.0,64.0,70.0,78.0,89.0,73.0,91.0,73.0,88.0,78.0
3--3--2--2,14770.0,709.0,667.0,626.0,693.0,683.0,639.0,682.0,674.0,648.0
3--3--2--3,2698.0,115.0,127.0,139.0,154.0,117.0,128.0,131.0,126.0,129.0
3--3--3--0,1530.0,58.0,65.0,67.0,76.0,88.0,55.0,65.0,59.0,59.0
3--3--3--1,21.0,26.0,26.0,29.0,644.0,25.0,22.0,46.0,22.0,29.0
3--3--3--2,2600.0,113.0,120.0,128.0,187.0,124.0,118.0,115.0,119.0,107.0
3--3--3--3,554.0,17.0,23.0,22.0,60.0,25.0,22.0,32.0,28.0,28.0
